Customer_id,Customer_fname,Customer_lname,Customer_email,Customer_password,Customer_country,Customer_state,Customer_city,Customer_street,Customer_zipcode,Customer_segment
5141,Marie,Smith,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,3487 Green Rise,725,Consumer
7691,Samuel,Sanchez,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,9959 Dewy Gate Inlet,725,Consumer
6128,Mary,Larsen,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,8781 Stony Horse Nook,725,Consumer
12987,Kimberly,Harmon,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,4089 Silver Autumn Crossing,725,Consumer
4895,Edward,Spencer,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,6956 Sleepy Wagon  Centre,725,Consumer
13147,Illana,Ortega,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,9456 Dewy Gate ,725,Consumer
13093,Blossom,Buckner,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,4377 Little Road ,725,Consumer
12984,Nichole,Guzman,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,9022 Foggy Dell ,725,Consumer
14482,Naida,Salas,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,5072 Old Downs,725,Consumer
13285,Naomi,Stafford,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,9611 Lost Parade ,725,Consumer
12997,Martina,Spears,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,2027 Heather Hickory Crescent,725,Consumer
13463,Adara,Lindsay,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,870 Cinder Mountain Avenue,725,Consumer
12793,Felicia,Butler,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,23 Old Corners ,725,Consumer
13977,Lillian,Harrell,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,8460 Fallen Bear Gate,725,Consumer
11944,Tammy,Ferguson,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,9526 Noble Embers Ridge,725,Consumer
12641,Rinah,Gilbert,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,911 Lost Zephyr Vista,725,Consumer
12479,Lillith,Barber,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,4575 Thunder Dale ,725,Consumer
13291,Cherokee,Daniels,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,1469 Dewy Berry Road,725,Consumer
14069,Hiroko,Ferguson,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,4028 Jagged Quay,725,Consumer
14140,Farrah,Reid,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,1338 Silent Fawn Bay,725,Consumer
13121,Aimee,Britt,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,2513 Sleepy Log Grounds,725,Consumer
9330,Mary,Conley,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,3046 Broad Sky Dale,725,Consumer
14035,Gwendolyn,Zimmerman,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,4807 Burning Trace,725,Consumer
13738,Yuri,Terrell,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,1286 Sunny Link,725,Consumer
14917,Quincy,Reed,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,2439 Quaking Cove,725,Consumer
12921,Carolyn,Preston,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,1250 Misty Horse Via,725,Consumer
12918,Chloe,Robbins,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,1591 Foggy Meadow ,725,Consumer
13509,Isabella,Mccoy,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,1557 High Spring Cove,725,Consumer
13344,Deanna,Gutierrez,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,7798 Cinder Dale ,725,Consumer
14191,Faith,Haley,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Bayamon,2197 Velvet Pine Range,957,Consumer
14963,Alexis,Head,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,1159 Silver Robin Falls,725,Consumer
8022,Jessica,Smith,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,6401 Shady Embers Farms,725,Consumer
18166,Eleanor,Phelps,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,6588 Burning Pike,725,Consumer
18355,Olga,Bell,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,9775 Middle River Townline,725,Consumer
17959,Reagan,Whitehead,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,4715 Harvest Spring Vista,725,Consumer
18307,Darrel,Compton,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,4255 Stony Island Crescent,725,Consumer
18502,Aspen,Langley,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,4839 Red Apple Arbor,725,Consumer
17886,May,Paul,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,8641 Sleepy Mews,725,Consumer
15189,Lydia,Reyes,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,9653 Stony Campus,725,Consumer
19114,Gretchen,Forbes,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,2136 Silver Canyon,725,Consumer
19164,Michelle,Holder,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,2137 Rustic Dale Crest,725,Consumer
15916,Dacey,Bradley,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,2447 Wishing View Pathway,725,Consumer
17738,Cathleen,Alexander,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,1077 Grand Lake Stead,725,Consumer
7341,Jennifer,Bennett,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,6386 Colonial Bear Centre,725,Consumer
15354,Imogene,Berg,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,2519 Cinder Orchard,725,Consumer
20045,Madison,Hopkins,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,3179 Heather Arbor,725,Consumer
16169,Gay,Boyd,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,8426 Umber Gardens,725,Consumer
18999,Martina,Pollard,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Vega Baja,7774 Dewy Line,693,Consumer
18905,Rhonda,Edwards,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,4997 Gentle Robin View,725,Consumer
15683,Xyla,Ruiz,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,5288 Indian View Farm,725,Consumer
15826,Anika,Oneil,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,8808 Quaking Front,725,Consumer
15892,Patience,Martin,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,9557 Gentle Inlet,725,Consumer
18853,Jaime,Robbins,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,2414 Rocky Island Parade,725,Consumer
15759,Nayda,Francis,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,5271 Quaking Wood,725,Consumer
15962,Martina,Brennan,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,4786 Crystal Apple Island,725,Consumer
18328,Dakota,Quinn,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,75 Noble Swale,725,Consumer
18884,Rana,Robinson,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,6058 Rustic Vista,725,Consumer
20701,Sybil,Ballard,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,4896 Sleepy Leaf Court,725,Consumer
19017,Shafira,Gilliam,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,5755 Thunder Nectar Gate,725,Consumer
16252,Lee,Glass,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,371 Cozy Prairie Highway,725,Consumer
16212,Brianna,Sanders,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,5662 Tawny Concession,725,Consumer
18635,Regina,Hunter,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,8762 Shady Cloud Thicket,725,Consumer
17843,Shelley,Reed,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,2585 Silent Autumn Landing,725,Consumer
20083,Selma,Shields,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,4436 Emerald Knoll,725,Consumer
19956,Hope,Haynes,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,379 Honey Maze,725,Consumer
15685,Beverly,Solomon,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,4113 Merry Barn Expressway,725,Consumer
17303,Aiko,Valencia,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,415 Golden Meadow,725,Consumer
16192,Cynthia,Hart,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,9332 Silent Towers,725,Consumer
14579,Genevieve,Slater,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,1017 Quiet Villas,725,Consumer
14551,Yael,Ryan,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,3796 Rustic Autoroute,725,Consumer
13787,Candice,Copeland,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,3178 Golden Villas,725,Consumer
14694,Charlotte,Huff,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,6801 Burning Hickory Promenade,725,Consumer
14564,Aubrey,Edwards,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,6950 Velvet Inlet,725,Consumer
13786,Dawn,Beard,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Guaynabo,9440 Green Highlands,969,Consumer
12541,Desiree,Mccormick,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,8696 Fallen Cloud Circle,725,Consumer
12538,Kalia,Salas,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,5393 Hidden Glade ,725,Consumer
12844,Blythe,Beasley,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,7894 Colonial Knoll ,725,Consumer
12897,Beatrice,Curtis,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,1381 Cinder Treasure Farms,725,Consumer
15754,Lilah,Robbins,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,4462 Blue Drive,725,Consumer
15968,Avye,Whitney,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,1984 Misty Rabbit Boulevard,725,Consumer
17263,Heather,Myers,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,4352 Hazy Hickory Road,725,Consumer
17055,Minerva,Dawson,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,6481 Heather Wagon Range,725,Consumer
16231,Lee,Castaneda,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,3586 Merry Grounds,725,Consumer
18226,Giselle,Carson,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,9526 Honey Nectar Field,725,Consumer
19067,Sophia,Douglas,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,7112 Cozy Highway,725,Consumer
16562,Sara,Kim,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,9920 Little Lane,725,Consumer
18844,Karleigh,Compton,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,2104 Green Landing,725,Consumer
18806,Karyn,Baker,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,5662 Tawny Concession,725,Consumer
18860,Isabelle,Carson,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,2089 Old Avenue,725,Consumer
17453,Orli,Nixon,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,9044 Easy Road,725,Consumer
17313,Hope,Hubbard,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,1223 Heather Horse Turnabout,725,Consumer
15442,Skyler,Rose,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,6270 Stony Campus,725,Consumer
15450,Bo,Hansen,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,3412 Merry Quail Inlet,725,Consumer
17831,Deirdre,Patterson,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,9658 Fallen Field,725,Consumer
18993,Aubrey,Little,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,7236 Hidden Parkway,725,Consumer
20103,Yetta,Watts,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,4089 Silver Autumn Crossing,725,Consumer
15926,Joan,Witt,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,1132 Harvest Front,725,Consumer
16080,Caryn,Bowers,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,3557 Rocky Vale,725,Consumer
5160,Steven,White,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,92 Wishing Hill,725,Consumer
14447,Ciara,Benjamin,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,1607 Noble Prairie Place,725,Consumer
14588,Zia,Guthrie,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,8777 Old Arbor,725,Consumer
14476,Rhoda,Byrd,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,654 Fallen Via,725,Consumer
13188,Karina,Walsh,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,760 Lazy Pines ,725,Consumer
14723,Maggy,Barrett,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,9276 Jagged Towers,725,Consumer
14450,Kimberley,Rodriguez,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,6611 Green Woods,725,Consumer
12967,Roary,Howard,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,4436 Emerald Knoll ,725,Consumer
14555,Deanna,Fletcher,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,6449 Merry Lagoon Drive,725,Consumer
13158,Kirestin,Delacruz,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,5995 Dusty Highway ,725,Consumer
13140,Priscilla,Lowery,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,9972 Rocky Mall ,725,Consumer
13408,Idona,Poole,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,2287 Thunder Pony Nook,725,Consumer
12762,Brynne,Reynolds,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,6007 Velvet Maze ,725,Consumer
13823,Yen,Hudson,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,6595 Old Private,725,Consumer
14838,Deirdre,Gilliam,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,6759 Clear Maze,725,Consumer
13549,Melyssa,Sears,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,9986 Wishing Stead,725,Consumer
13868,Pamela,Avery,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,9544 Noble Spring Route,725,Consumer
15034,Dominique,Nash,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,7762 Rocky Carrefour,725,Consumer
12904,Lilah,Rosa,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,4791 Harvest Quail Limits,725,Consumer
15098,Iola,Workman,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,8944 Lazy Bluff Maze,725,Consumer
15096,Sonia,Wooten,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,2128 Umber Grove Via,725,Consumer
13091,Kylie,Garner,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,3050 Silent Cape ,725,Consumer
14669,Brenna,Kelly,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,4352 Hazy Hickory Road,725,Consumer
12704,Portia,Collier,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,2486 Broad Walk ,725,Consumer
12630,Josephine,Holt,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,1185 Rustic River Thicket,725,Consumer
12543,Jayme,Howe,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,1449 Amber Island ,725,Consumer
13518,Ramona,Castaneda,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,3849 Fallen Embers Pointe,725,Consumer
14767,Alisa,Ferguson,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,San Sebastian,7885 Misty Knoll,685,Consumer
5703,Mary,Chang,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,2757 Tawny View Swale,725,Consumer
5649,Mary,Nguyen,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,6523 Middle Leaf Range,725,Consumer
322,Barbara,Kemp,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,4905 Lazy Stead,725,Consumer
7433,Gregory,Sutton,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,4501 Emerald Corners,725,Consumer
18700,Chastity,Hancock,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,8172 Jagged Pond Vale,725,Consumer
18983,Quail,Lopez,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,9163 Round Forest,725,Consumer
19833,Petra,Weeks,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Juana Diaz,5779 Quiet Brook Pines,795,Consumer
18157,Mona,Burke,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,9739 Round Spring Expressway,725,Consumer
16550,Eden,Herring,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,6888 Dewy Nectar Inlet,725,Consumer
18770,Tatum,Pugh,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,4971 Lost Acres,725,Consumer
15932,Roary,Nash,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,9015 High Hills Field,725,Consumer
10660,Zachary,Smith,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,4967 Cinder Gardens,725,Consumer
20565,Britanni,Clements,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,5261 Thunder Valley,725,Consumer
17637,Shannon,Cherry,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,4968 Honey Pine Island,725,Consumer
18359,Jenette,Estrada,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,9709 Dewy Pointe,725,Consumer
15663,Margaret,Robles,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,5659 Shady Cloud Port,725,Consumer
15572,Jenna,Wilcox,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,6588 Burning Pike,725,Consumer
15570,Amy,Stevens,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,2571 Noble Crescent,725,Consumer
18911,Rowan,Vargas,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,2439 Old Grove,725,Consumer
19950,Marny,Horne,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,8632 Bright Route,725,Consumer
19834,Josephine,Harding,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,1208 Cotton Bluff Carrefour,725,Consumer
19960,Leigh,Lambert,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,7894 Colonial Knoll,725,Consumer
15803,Aiko,Wooten,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,San Juan,1984 Colonial Elk Close,921,Consumer
20680,Adrienne,Waller,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,6296 Misty Goose Avenue,725,Consumer
17361,Ria,Gilmore,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,San Sebastian,7885 Misty Knoll,685,Consumer
20386,Carolyn,Burch,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,1329 Cotton Zephyr Highway,725,Consumer
16043,Rachel,Mckee,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,753 Emerald Pine Glen,725,Consumer
15541,Ainsley,Blake,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Toa Baja,8510 Green River Acres,949,Consumer
16346,Noel,Wood,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,2056 Misty Lookout,725,Consumer
15154,Mari,Clemons,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,7975 Umber Freeway,725,Consumer
20272,Farrah,Holmes,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,9318 Umber Centre,725,Consumer
19945,Dorothy,Flynn,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,577 Old Branch Jetty,725,Consumer
17213,Xaviera,Hines,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,5744 Cinder Square,725,Consumer
15739,Lareina,Kelley,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,5452 Jagged Green,725,Consumer
15551,Cleo,Rodriquez,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,4494 Harvest Bay,725,Consumer
20174,Blossom,Simon,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,4485 Noble Lake Place,725,Consumer
6097,Heather,Smith,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,9279 Quaking Key,725,Consumer
12386,Ruth,Mccarthy,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,7004 Hazy Lake Townline,725,Consumer
13397,Fallon,Hudson,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,779 Old Anchor View,725,Consumer
13152,Lacota,Rosales,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,5192 Foggy Elk Village,725,Consumer
13800,Imelda,Velez,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,9696 Rocky Terrace,725,Consumer
14706,Zorita,Frost,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,9297 Burning Extension,725,Consumer
12547,Lynn,Chambers,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,8736 Hazy River Manor,725,Consumer
14311,Lenore,Hewitt,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,5721 Fallen Pony Cove,725,Consumer
13255,Brianna,Fowler,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Carolina,1795 Dusty Hills Village,983,Consumer
14425,Karina,Burgess,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,9420 Honey Grove Mews,725,Consumer
14423,Dacey,Leach,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,8631 Lost Beacon Highway,725,Consumer
13282,Jacqueline,Black,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,3614 Silver Bend ,725,Consumer
13156,Kirsten,Wilcox,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,9318 Umber Centre ,725,Consumer
13007,Mechelle,Garner,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,8261 Lazy Lookout ,725,Consumer
13861,Imogene,Jimenez,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,3481 Crystal Campus,725,Consumer
14897,Lois,Peterson,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,6936 Heather Moor,725,Consumer
13878,Ariel,Forbes,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,9731 Lost Creek Hollow,725,Consumer
14804,Petra,Callahan,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,952 Misty Brook Highlands,725,Consumer
13803,Jane,Terry,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,7656 Cotton Brook Mews,725,Consumer
7689,Mary,Heath,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,3378 Quaking Inlet,725,Consumer
12808,Petra,Stewart,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,6779 Rocky Pathway ,725,Consumer
14921,Marny,Duke,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,4260 Sleepy Island Run,725,Consumer
13974,Deanna,Mcfadden,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,6292 Grand Rabbit Farms,725,Consumer
14027,Carolyn,Carter,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,5340 Quaking Panda Forest,725,Consumer
14883,Beatrice,Fischer,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,2576 Green Hollow,725,Consumer
13917,Nell,Mckay,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,2171 Clear Lake Isle,725,Consumer
14826,Isabella,Clemons,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,1632 Fallen Robin Quay,725,Consumer
6519,Mary,Myers,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,6574 Jagged Hickory Rise,725,Consumer
12664,Jolene,Rosales,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,521 Fallen Lagoon Glade,725,Consumer
12644,Bertha,Branch,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Bayamon,3856 Noble Zephyr By-pass,957,Consumer
12715,Suki,Riley,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Bayamon,7373 Shady Island ,957,Consumer
12886,Karly,Jones,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,7130 Cotton Avenue ,725,Consumer
14954,Leigh,Trevino,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,826 Tawny Embers Expressway,725,Consumer
14952,Evangeline,Best,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,5721 Fallen Pony Cove,725,Consumer
14130,Roary,Monroe,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,8274 Middle Pike,725,Consumer
13452,Oprah,Weiss,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,4136 Emerald Key,725,Consumer
13308,Bertha,Hodge,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,4592 Grand Timber Ramp,725,Consumer
14127,Sheila,Brady,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,1643 Honey Acres,725,Consumer
13487,Evangeline,May,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,8421 Fallen Spring Point,725,Consumer
13449,Marny,Roy,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,5261 Thunder Valley,725,Consumer
14408,Cally,Haley,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,1255 Blue Bear Row,725,Consumer
13322,Inga,Stein,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,444 Grand Corner ,725,Consumer
13303,Katell,Scott,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,5032 Crystal Rabbit Private,725,Consumer
